,dt,pm2_5,pm10,co,no2,o3,so2
4830,2022-07-25 06:00:00,6.07,6.63,216.96,15.59,40.41,1.67
4831,2022-07-25 07:00:00,7.46,8.4,220.3,19.19,34.69,2.62
4832,2022-07-25 08:00:00,7.61,9.16,213.62,15.94,42.92,2.83
4833,2022-07-25 09:00:00,7.35,9.29,205.28,11.31,53.64,2.65
4834,2022-07-25 10:00:00,4.61,6.3,183.58,5.57,68.66,1.7
4835,2022-07-25 11:00:00,2.73,4.53,180.24,3.56,70.1,1.27
4836,2022-07-25 12:00:00,1.93,3.3,186.92,2.83,66.52,1.12
4837,2022-07-25 13:00:00,1.65,2.69,195.26,1.95,66.52,0.95
4838,2022-07-25 14:00:00,1.8,2.97,200.27,1.84,69.38,0.87
4839,2022-07-25 15:00:00,2.08,3.61,186.92,2.14,75.1,0.84
4840,2022-07-25 16:00:00,2.46,4.45,171.9,2.51,79.39,0.88
4841,2022-07-25 17:00:00,2.97,5.26,166.89,2.7,82.97,0.97
4842,2022-07-25 18:00:00,3.46,5.8,165.22,2.87,85.12,1.09
4843,2022-07-25 19:00:00,4.04,6.46,166.89,3.56,78.68,1.31
4844,2022-07-25 20:00:00,4.69,7.53,166.89,4.28,71.53,1.53
4845,2022-07-25 21:00:00,5.02,8.0,168.56,4.5,66.52,1.52
4846,2022-07-25 22:00:00,5.23,8.1,170.23,4.37,62.23,1.42
4847,2022-07-25 23:00:00,5.84,8.9,170.23,4.24,60.8,1.4
4848,2022-07-26 00:00:00,6.33,10.01,170.23,4.2,60.08,1.43
4849,2022-07-26 01:00:00,6.24,10.55,173.57,4.37,60.08,1.46
4850,2022-07-26 02:00:00,5.92,10.48,178.58,4.84,57.22,1.55
4851,2022-07-26 03:00:00,5.7,10.41,186.92,5.57,53.64,1.7
4852,2022-07-26 04:00:00,5.63,10.35,195.26,6.77,48.64,1.91
4853,2022-07-26 05:00:00,5.3,9.52,201.94,9.17,43.27,2.15
4854,2022-07-26 06:00:00,4.67,8.04,205.28,11.65,38.98,2.35
4855,2022-07-26 07:00:00,3.62,5.92,201.94,11.31,40.77,2.5
4856,2022-07-26 08:00:00,3.0,4.66,200.27,11.65,40.77,2.68
4857,2022-07-26 09:00:00,2.54,3.8,196.93,12.0,40.77,2.83
4858,2022-07-26 10:00:00,2.21,3.1,191.93,9.42,46.49,2.59
4859,2022-07-26 11:00:00,2.73,3.49,198.6,7.88,52.93,2.89
4860,2022-07-26 12:00:00,3.53,4.35,195.26,7.28,56.51,3.46
4861,2022-07-26 13:00:00,3.49,4.29,180.24,7.11,55.79,3.7
4862,2022-07-26 14:00:00,3.2,3.96,170.23,8.57,54.36,3.67
4863,2022-07-26 15:00:00,3.18,4.09,168.56,10.2,55.79,3.28
4864,2022-07-26 16:00:00,3.25,4.74,170.23,10.2,60.08,2.5
4865,2022-07-26 17:00:00,3.19,6.04,170.23,9.17,66.52,1.94
4866,2022-07-26 18:00:00,2.76,6.85,168.56,7.71,72.24,1.53
4867,2022-07-26 19:00:00,2.24,6.92,168.56,6.94,73.67,1.3
4868,2022-07-26 20:00:00,1.9,6.39,170.23,6.77,71.53,1.18
4869,2022-07-26 21:00:00,1.62,5.55,171.9,6.51,67.23,1.1
4870,2022-07-26 22:00:00,1.47,5.11,175.24,7.03,60.8,1.06
4871,2022-07-26 23:00:00,1.38,4.9,176.91,7.45,55.07,1.01
4872,2022-07-27 00:00:00,1.34,4.77,176.91,7.45,50.78,0.97
4873,2022-07-27 01:00:00,1.34,4.79,175.24,7.28,46.49,0.86
4874,2022-07-27 02:00:00,1.38,4.89,173.57,7.28,42.2,0.74
4875,2022-07-27 03:00:00,1.58,5.22,171.9,7.37,37.91,0.66
4876,2022-07-27 04:00:00,1.9,5.72,171.9,8.05,33.97,0.67
4877,2022-07-27 05:00:00,2.1,6.19,171.9,10.11,31.11,0.83
4878,2022-07-27 06:00:00,2.15,6.47,175.24,10.88,33.97,1.12
4879,2022-07-27 07:00:00,1.78,5.92,171.9,7.45,50.07,1.34
4880,2022-07-27 08:00:00,1.81,5.86,168.56,6.51,55.79,1.43
4881,2022-07-27 09:00:00,1.97,5.93,166.89,6.17,62.23,1.52
4882,2022-07-27 10:00:00,1.68,4.51,163.56,3.3,75.1,1.15
4883,2022-07-27 11:00:00,1.54,3.55,161.89,1.84,85.12,0.86
4884,2022-07-27 12:00:00,1.58,3.38,161.89,1.44,91.55,0.77
4885,2022-07-27 13:00:00,1.62,3.27,163.56,1.19,97.27,0.7
4886,2022-07-27 14:00:00,1.57,3.07,163.56,1.16,101.57,0.61
4887,2022-07-27 15:00:00,1.51,2.95,163.56,1.37,105.86,0.54
4888,2022-07-27 16:00:00,1.52,2.96,163.56,1.8,108.72,0.51
4889,2022-07-27 17:00:00,1.64,3.2,165.22,2.23,110.15,0.54
4890,2022-07-27 18:00:00,1.63,3.19,165.22,2.53,105.86,0.61
4891,2022-07-27 19:00:00,1.44,2.83,166.89,3.47,97.27,0.73
4892,2022-07-27 20:00:00,1.29,2.72,168.56,4.37,88.69,0.82
4893,2022-07-27 21:00:00,1.31,2.99,170.23,5.1,81.54,0.88
4894,2022-07-27 22:00:00,1.42,3.37,170.23,5.74,74.39,0.9
4895,2022-07-27 23:00:00,1.44,3.59,170.23,5.48,67.23,0.87
4896,2022-07-28 00:00:00,1.37,3.62,170.23,5.18,62.23,0.8
4897,2022-07-28 01:00:00,1.28,3.64,170.23,4.63,58.65,0.74
4898,2022-07-28 02:00:00,1.32,3.89,170.23,4.5,54.36,0.88
4899,2022-07-28 03:00:00,1.58,4.45,175.24,5.18,49.35,1.3
4900,2022-07-28 04:00:00,2.28,5.52,186.92,6.85,44.7,2.03
4901,2022-07-28 05:00:00,3.27,7.02,196.93,9.94,40.41,2.92
4902,2022-07-28 06:00:00,3.96,8.33,206.95,12.51,38.98,3.78
4903,2022-07-28 07:00:00,4.35,9.37,213.62,13.02,40.77,4.53
4904,2022-07-28 08:00:00,4.17,9.76,216.96,13.37,45.06,5.07
4905,2022-07-28 09:00:00,4.21,10.13,220.3,13.19,55.79,5.54
4906,2022-07-28 10:00:00,4.1,8.25,191.93,6.51,90.84,5.01
4907,2022-07-28 11:00:00,4.9,8.34,183.58,3.13,115.87,3.93
4908,2022-07-28 12:00:00,5.94,9.4,181.91,2.03,131.61,3.81
4909,2022-07-28 13:00:00,6.17,9.56,181.91,2.01,134.47,3.55
4910,2022-07-28 14:00:00,5.94,9.17,180.24,2.08,131.61,3.19
4911,2022-07-28 15:00:00,5.99,9.2,178.58,2.33,130.18,3.1
4912,2022-07-28 16:00:00,6.29,9.56,180.24,3.56,130.18,3.1
4913,2022-07-28 17:00:00,6.84,10.24,183.58,4.97,130.18,3.19
4914,2022-07-28 18:00:00,7.07,10.47,185.25,5.4,128.75,3.31
4915,2022-07-28 19:00:00,7.09,10.42,183.58,5.1,127.32,3.43
4916,2022-07-28 20:00:00,6.64,9.79,180.24,4.97,121.59,3.25
4917,2022-07-28 21:00:00,5.42,8.32,175.24,5.65,107.29,2.65
4918,2022-07-28 22:00:00,4.29,6.99,173.57,6.08,94.41,2.09
4919,2022-07-28 23:00:00,3.6,6.33,173.57,5.83,84.4,1.64
4920,2022-07-29 00:00:00,3.14,5.99,173.57,5.74,75.82,1.27
4921,2022-07-29 01:00:00,2.79,5.7,173.57,5.91,67.95,1.01
4922,2022-07-29 02:00:00,2.53,5.45,173.57,6.0,60.08,0.83
4923,2022-07-29 03:00:00,2.39,5.37,173.57,6.17,52.21,0.7
4924,2022-07-29 04:00:00,2.39,5.42,173.57,6.77,45.78,0.66
4925,2022-07-29 05:00:00,2.52,5.6,175.24,9.34,38.98,0.82
4926,2022-07-29 06:00:00,2.81,5.83,180.24,11.82,35.41,1.09
4927,2022-07-29 07:00:00,3.09,5.94,183.58,10.54,40.05,1.36
4928,2022-07-29 08:00:00,3.51,6.21,183.58,9.51,47.92,1.48
4929,2022-07-29 09:00:00,4.26,6.81,185.25,8.4,65.09,1.68
4930,2022-07-29 10:00:00,4.59,6.2,180.24,4.24,100.14,1.52
4931,2022-07-29 11:00:00,4.9,6.44,180.24,3.51,111.58,1.53
4932,2022-07-29 12:00:00,5.25,7.12,181.91,4.76,113.01,2.06
4933,2022-07-29 13:00:00,5.35,7.58,183.58,6.85,110.15,3.1
4934,2022-07-29 14:00:00,5.71,8.16,188.59,7.88,113.01,3.99
4935,2022-07-29 15:00:00,6.48,9.15,188.59,7.28,121.59,3.81
4936,2022-07-29 16:00:00,7.22,10.14,186.92,6.51,127.32,3.07
4937,2022-07-29 17:00:00,7.63,10.64,191.93,8.65,125.89,4.77
4938,2022-07-29 18:00:00,7.93,10.59,198.6,10.88,128.75,6.68
4939,2022-07-29 19:00:00,7.78,10.15,195.26,11.48,128.75,6.08
4940,2022-07-29 20:00:00,7.76,10.51,193.6,12.51,114.44,5.13
4941,2022-07-29 21:00:00,7.83,11.42,193.6,13.19,95.84,4.77
4942,2022-07-29 22:00:00,7.51,12.01,191.93,13.02,83.68,4.23
4943,2022-07-29 23:00:00,6.93,12.3,186.92,12.0,74.39,3.55
4944,2022-07-30 00:00:00,6.54,12.68,183.58,10.8,66.52,2.92
4945,2022-07-30 01:00:00,6.42,12.94,180.24,10.02,59.37,2.29
4946,2022-07-30 02:00:00,6.39,12.77,180.24,9.68,51.5,1.83
4947,2022-07-30 03:00:00,6.37,12.34,181.91,10.11,44.7,1.59
4948,2022-07-30 04:00:00,6.31,11.75,183.58,10.97,38.98,1.45
4949,2022-07-30 05:00:00,6.35,11.97,190.26,13.54,35.41,1.59
4950,2022-07-30 06:00:00,6.61,12.79,198.6,16.62,36.84,2.15
4951,2022-07-30 07:00:00,6.92,13.66,201.94,14.57,45.42,3.01
4952,2022-07-30 08:00:00,7.07,13.79,203.61,13.19,51.5,3.43
4953,2022-07-30 09:00:00,7.41,14.1,205.28,12.51,65.09,3.87
4954,2022-07-30 10:00:00,5.69,10.08,190.26,7.54,100.14,2.8
4955,2022-07-30 11:00:00,5.33,8.43,183.58,4.24,123.02,2.26
4956,2022-07-30 12:00:00,6.12,8.91,181.91,2.78,140.19,2.26
4957,2022-07-30 13:00:00,5.68,7.96,178.58,2.57,138.76,1.94
